Date,AAPL,MSFT,GOOGL,GE,CAT,PFE,JNJ,DE,CCL
2022-02-01,162.45877075195312,291.2367858886719,134.56918334960938,58.779361724853516,177.61795043945312,41.29656982421875,150.8581085205078,347.0122375488281,20.329999923706055
2022-03-01,172.0147247314453,301.13751220703125,138.565185546875,56.31150436401367,210.9864044189453,45.54587173461914,163.5061492919922,400.44921875,20.219999313354492
2022-04-01,155.3068084716797,271.0637512207031,113.69733428955078,45.921241760253906,199.3585662841797,43.17048263549805,166.48605346679688,364.8366394042969,17.299999237060547
2022-05-01,146.62774658203125,265.54522705078125,113.3510971069336,48.224998474121094,205.36676025390625,46.66318893432617,165.6280517578125,345.7323303222656,13.880000114440918
2022-06-01,134.88580322265625,251.4393768310547,108.56941986083984,39.21939468383789,170.07810974121094,46.502681732177734,164.81678771972656,289.3858337402344,8.649999618530273
2022-07-01,160.32977294921875,274.8475341796875,115.89985656738281,45.58137893676758,188.62152099609375,44.799739837646484,162.04063415527344,332.8405456542969,9.0600004196167
2022-08-01,155.1107635498047,255.98204040527344,107.82910919189453,45.29151916503906,176.9631805419922,40.42794418334961,149.80307006835938,354.24560546875,9.460000038146973
2022-09-01,136.53533935546875,228.49563598632812,95.30451202392578,38.18079376220703,157.19837951660156,39.114009857177734,152.69773864746094,323.8304443359375,7.03000020980835
2022-10-01,151.4929656982422,227.74020385742188,94.16863250732422,48.046104431152344,207.3815460205078,41.607791900634766,162.61526489257812,385.15283203125,9.0600004196167
2022-11-01,146.2469482421875,250.31503295898438,100.6252212524414,53.08474349975586,228.01036071777344,44.80771255493164,166.38221740722656,429.1152038574219,9.930000305175781
2022-12-01,128.57786560058594,235.94786071777344,87.91131591796875,51.73863220214844,231.04843139648438,46.19239807128906,166.1861114501953,417.205078125,8.0600004196167
2023-01-01,142.78843688964844,243.80882263183594,98.48299407958984,63.72052764892578,243.3261260986328,39.80984878540039,153.73980712890625,412.5955810546875,10.819999694824219
2023-02-01,145.87596130371094,245.39280700683594,89.73470306396484,67.06964111328125,232.14064025878906,36.90925979614258,144.18161010742188,409.0827941894531,10.619999885559082
2023-03-01,163.43310546875,284.35552978515625,103.35533142089844,75.6918716430664,221.76187133789062,37.11850357055664,146.8673553466797,402.8768615722656,10.149999618530273
2023-04-01,168.1705780029297,303.05609130859375,106.95228576660156,78.43272399902344,212.03245544433594,35.3808479309082,155.1108856201172,370.01544189453125,9.210000038146973
2023-05-01,175.6732635498047,323.89703369140625,122.42620086669922,80.46149444580078,200.46835327148438,34.589351654052734,146.9241943359375,338.6539306640625,11.229999542236328
2023-06-01,192.51043701171875,336.61505126953125,119.26764678955078,87.05501556396484,239.73387145996094,33.731353759765625,158.01869201660156,396.6101379394531,18.829999923706055
2023-07-01,194.97177124023438,332.0482482910156,132.24061584472656,90.5340347290039,258.363037109375,33.16119384765625,159.93760681152344,421.80450439453125,18.84000015258789
2023-08-01,186.4563446044922,323.98236083984375,135.67816162109375,90.77545928955078,275.26983642578125,32.898353576660156,154.35272216796875,403.4831237792969,15.819999694824219
2023-09-01,170.15115356445312,312.77154541015625,130.38734436035156,87.6745376586914,267.309326171875,30.84336280822754,149.7710418701172,370.5320739746094,13.720000267028809
2023-10-01,169.71388244628906,334.920654296875,123.63182830810547,86.21383666992188,221.33798217773438,28.41643714904785,142.6455078125,359.9945983886719,11.460000038146973
2023-11-01,188.77525329589844,375.3357849121094,132.05130004882812,96.66615295410156,246.76223754882812,28.33275032043457,148.72288513183594,359.0585632324219,15.0600004196167
2023-12-01,191.59136962890625,373.2488708496094,139.18544006347656,101.2931137084961,291.0026550292969,27.13152313232422,151.9300537109375,393.997802734375,18.540000915527344
2024-01-01,183.5010223388672,394.6289978027344,139.59396362304688,105.16068267822266,295.5694580078125,25.520029067993164,154.0237579345703,389.2247619628906,16.579999923706055
2024-02-01,179.86883544921875,410.56982421875,137.95989990234375,124.59341430664062,330.2110290527344,25.406644821166992,156.42767333984375,361.0104675292969,15.859999656677246
2024-03-01,170.86175537109375,418.3694763183594,150.3848419189453,139.39627075195312,362.3165283203125,26.54496955871582,154.49978637695312,406.19488525390625,16.34000015258789
2024-04-01,169.71591186523438,387.15484619140625,162.19204711914062,161.02120971679688,330.8141784667969,24.507463455200195,141.217041015625,388.5118408203125,14.819999694824219
2024-05-01,191.55686950683594,412.81072998046875,171.87692260742188,164.61712646484375,335.9399719238281,27.415451049804688,143.24850463867188,371.9851379394531,15.079999923706055
2024-06-01,210.14527893066406,445.254638671875,181.4920654296875,158.46665954589844,330.5613098144531,27.168617248535156,143.90432739257812,370.8634948730469,18.719999313354492
2024-07-01,221.5794677734375,416.76312255859375,171.11656188964844,169.66111755371094,343.56146240234375,29.65438461303711,155.41390991210938,370.6718444824219,16.65999984741211
2024-08-01,228.48387145996094,415.5577087402344,162.97671508789062,174.36175537109375,354.8251647949219,28.566293716430664,163.30029296875,384.3834533691406,16.5
